u_div,U:0,U:1,U:2,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__
nan,nan,nan,nan,0,0,0.00725,0,0.125,0,0
nan,nan,nan,nan,0,9.80631e-05,0.00734806,0,0.125,1,0
nan,nan,nan,nan,0,0.000196126,0.00744613,0,0.125,2,0
-0.000108124,-0.000540619,0.00564902,0.0098729,1,0.000294189,0.00754419,0,0.125,3,0
-0.000621525,-0.00310763,0.0103757,0.0198666,1,0.000392252,0.00764225,0,0.125,4,0
-0.00169091,-0.00845454,0.0136727,0.0271266,1,0.000490315,0.00774032,0,0.125,5,0
-0.00305733,-0.0152866,0.0144517,0.0270232,1,0.000588378,0.00783838,0,0.125,6,0
-0.00454397,-0.0227198,0.0147904,0.0241791,1,0.000686442,0.00793644,0,0.125,7,0
-0.00607826,-0.0303913,0.0151844,0.0206943,1,0.000784504,0.0080345,0,0.125,8,0
-0.00763781,-0.0381891,0.0155096,0.01841,1,0.000882567,0.00813257,0,0.125,9,0
-0.00918073,-0.0459037,0.0155357,0.0164805,1,0.000980631,0.00823063,0,0.125,10,0
-0.0106948,-0.0534738,0.0150431,0.0151665,1,0.00107869,0.00832869,0,0.125,11,0
-0.0121763,-0.0608814,0.0142395,0.0138729,1,0.00117676,0.00842676,0,0.125,12,0
-0.013586,-0.0679302,0.0127497,0.0126244,1,0.00127482,0.00852482,0,0.125,13,0
-0.0149958,-0.0749788,0.0112599,0.011376,1,0.00137288,0.00862288,0,0.125,14,0
-0.0163045,-0.0815226,0.00920804,0.00964384,1,0.00147094,0.00872094,0,0.125,15,0
-0.0175951,-0.0879754,0.00705479,0.00782438,1,0.00156901,0.00881901,0,0.125,16,0
-0.0188856,-0.0944281,0.00490156,0.00600495,1,0.00166707,0.00891707,0,0.125,17,0
-0.0200865,-0.100433,0.00223635,0.0033598,1,0.00176513,0.00901513,0,0.125,18,0
-0.0212763,-0.106382,-0.000492386,0.000612228,1,0.0018632,0.0091132,0,0.125,19,0
-0.0224661,-0.112331,-0.00322109,-0.00213532,1,0.00196126,0.00921126,0,0.125,20,0
-0.0235465,-0.117732,-0.00589543,-0.00474488,1,0.00205932,0.00930932,0,0.125,21,0
-0.024415,-0.122075,-0.00846454,-0.00708735,1,0.00215739,0.00940739,0,0.125,22,0
-0.0252834,-0.126417,-0.0110336,-0.0094298,1,0.00225545,0.00950545,0,0.125,23,0
-0.0261519,-0.130759,-0.0136027,-0.0117723,1,0.00235351,0.00960351,0,0.125,24,0
-0.0270204,-0.135102,-0.0161718,-0.0141147,1,0.00245158,0.00970158,0,0.125,25,0
-0.027892,-0.13946,-0.0187556,-0.0164463,1,0.00254964,0.00979964,0,0.125,26,0
-0.0289412,-0.144706,-0.0221101,-0.0181902,1,0.0026477,0.0098977,0,0.125,27,0
-0.0299905,-0.149952,-0.0254646,-0.0199341,1,0.00274576,0.00999576,0,0.125,28,0
-0.0310397,-0.155199,-0.0288192,-0.0216779,1,0.00284383,0.0100938,0,0.125,29,0
-0.032089,-0.160445,-0.0321737,-0.0234218,1,0.00294189,0.0101919,0,0.125,30,0
-0.0331382,-0.165691,-0.0355283,-0.0251657,1,0.00303995,0.01029,0,0.125,31,0
-0.0341127,-0.170564,-0.0385041,-0.0259827,1,0.00313802,0.010388,0,0.125,32,0
-0.0350691,-0.175346,-0.0413859,-0.0265636,1,0.00323608,0.0104861,0,0.125,33,0
-0.0360255,-0.180128,-0.0442676,-0.0271445,1,0.00333414,0.0105841,0,0.125,34,0
-0.036982,-0.18491,-0.0471493,-0.0277254,1,0.0034322,0.0106822,0,0.125,35,0
-0.0379384,-0.189692,-0.0500311,-0.0283063,1,0.00353027,0.0107803,0,0.125,36,0
-0.038791,-0.193955,-0.0522548,-0.0287018,1,0.00362833,0.0108783,0,0.125,37,0
-0.0395754,-0.197877,-0.0540451,-0.028977,1,0.00372639,0.0109764,0,0.125,38,0
-0.0403597,-0.201799,-0.0558355,-0.0292523,1,0.00382446,0.0110745,0,0.125,39,0
-0.0411441,-0.20572,-0.0576259,-0.0295275,1,0.00392252,0.0111725,0,0.125,40,0
-0.0419284,-0.209642,-0.0594163,-0.0298028,1,0.00402058,0.0112706,0,0.125,41,0
-0.042713,-0.213565,-0.0610059,-0.0300361,1,0.00411865,0.0113686,0,0.125,42,0
-0.0434988,-0.217494,-0.0623353,-0.0302214,1,0.00421671,0.0114667,0,0.125,43,0
-0.0442846,-0.221423,-0.0636646,-0.0304067,1,0.00431477,0.0115648,0,0.125,44,0
-0.0450704,-0.225352,-0.0649939,-0.030592,1,0.00441284,0.0116628,0,0.125,45,0
-0.0458561,-0.229281,-0.0663233,-0.0307773,1,0.0045109,0.0117609,0,0.125,46,0
-0.0466538,-0.233269,-0.0675592,-0.0309671,1,0.00460896,0.011859,0,0.125,47,0
-0.0474836,-0.237418,-0.0685573,-0.0311833,1,0.00470702,0.011957,0,0.125,48,0
-0.0483133,-0.241567,-0.0695554,-0.0313995,1,0.00480509,0.0120551,0,0.125,49,0
-0.0491431,-0.245716,-0.0705535,-0.0316157,1,0.00490315,0.0121531,0,0.125,50,0
-0.0499729,-0.249864,-0.0715516,-0.0318319,1,0.00500121,0.0122512,0,0.125,51,0
-0.0508019,-0.25401,-0.0725251,-0.0320925,1,0.00509928,0.0123493,0,0.125,52,0
-0.0516276,-0.258138,-0.0733477,-0.0326441,1,0.00519734,0.0124473,0,0.125,53,0
-0.0524534,-0.262267,-0.0741703,-0.0331956,1,0.0052954,0.0125454,0,0.125,54,0
-0.0532791,-0.266396,-0.0749929,-0.0337472,1,0.00539347,0.0126435,0,0.125,55,0
-0.0541049,-0.270524,-0.0758155,-0.0342987,1,0.00549153,0.0127415,0,0.125,56,0
-0.0549296,-0.274648,-0.0766381,-0.0348539,1,0.00558959,0.0128396,0,0.125,57,0
-0.0556905,-0.278452,-0.0773973,-0.0356016,1,0.00568765,0.0129377,0,0.125,58,0
-0.0564514,-0.282257,-0.0781565,-0.0363492,1,0.00578572,0.0130357,0,0.125,59,0
-0.0572122,-0.286061,-0.0789157,-0.0370969,1,0.00588378,0.0131338,0,0.125,60,0
-0.0579731,-0.289866,-0.0796748,-0.0378445,1,0.00598184,0.0132318,0,0.125,61,0
-0.058734,-0.29367,-0.080434,-0.0385922,1,0.00607991,0.0133299,0,0.125,62,0
-0.0594458,-0.297229,-0.0813959,-0.0393048,1,0.00617797,0.013428,0,0.125,63,0
-0.0601523,-0.300761,-0.0823783,-0.0400112,1,0.00627603,0.013526,0,0.125,64,0
-0.0608587,-0.304294,-0.0833607,-0.0407177,1,0.0063741,0.0136241,0,0.125,65,0
-0.0615652,-0.307826,-0.0843432,-0.0414242,1,0.00647216,0.0137222,0,0.125,66,0
-0.0622717,-0.311358,-0.0853256,-0.0421307,1,0.00657022,0.0138202,0,0.125,67,0
-0.0629757,-0.314878,-0.0869017,-0.0428382,1,0.00666828,0.0139183,0,0.125,68,0
-0.0636785,-0.318393,-0.0886224,-0.0435441,1,0.00676635,0.0140163,0,0.125,69,0
-0.0643813,-0.321907,-0.0903431,-0.0442501,1,0.00686441,0.0141144,0,0.125,70,0
-0.0650841,-0.325421,-0.0920637,-0.044956,1,0.00696247,0.0142125,0,0.125,71,0
-0.065787,-0.328935,-0.0937844,-0.045662,1,0.00706054,0.0143105,0,0.125,72,0
-0.0665546,-0.332773,-0.0956401,-0.0464637,1,0.0071586,0.0144086,0,0.125,73,0
-0.0673463,-0.336731,-0.097559,-0.0473043,1,0.00725666,0.0145067,0,0.125,74,0
-0.068138,-0.34069,-0.0994779,-0.048145,1,0.00735473,0.0146047,0,0.125,75,0
-0.0689296,-0.344648,-0.101397,-0.0489856,1,0.00745279,0.0147028,0,0.125,76,0
-0.0697213,-0.348606,-0.103316,-0.0498262,1,0.00755085,0.0148009,0,0.125,77,0
-0.0706577,-0.353289,-0.104171,-0.0506221,1,0.00764891,0.0148989,0,0.125,78,0
-0.0716735,-0.358368,-0.104454,-0.051397,1,0.00774698,0.014997,0,0.125,79,0
-0.0726894,-0.363447,-0.104738,-0.0521719,1,0.00784504,0.015095,0,0.125,80,0
-0.0737052,-0.368526,-0.105022,-0.0529468,1,0.0079431,0.0151931,0,0.125,81,0
-0.074721,-0.373605,-0.105305,-0.0537217,1,0.00804117,0.0152912,0,0.125,82,0
-0.0759374,-0.379687,-0.10425,-0.0544017,1,0.00813923,0.0153892,0,0.125,83,0
-0.077302,-0.38651,-0.102226,-0.0550148,1,0.00823729,0.0154873,0,0.125,84,0
-0.0786666,-0.393333,-0.100201,-0.055628,1,0.00833536,0.0155854,0,0.125,85,0
-0.0800312,-0.400156,-0.0981774,-0.0562412,1,0.00843342,0.0156834,0,0.125,86,0
-0.0813958,-0.406979,-0.0961532,-0.0568543,1,0.00853148,0.0157815,0,0.125,87,0
-0.0829542,-0.414771,-0.0932974,-0.0574667,1,0.00862954,0.0158795,0,0.125,88,0
-0.0846979,-0.423489,-0.0896718,-0.0580795,1,0.00872761,0.0159776,0,0.125,89,0
-0.0864416,-0.432208,-0.0860461,-0.0586923,1,0.00882567,0.0160757,0,0.125,90,0
-0.0881854,-0.440927,-0.0824205,-0.059305,1,0.00892373,0.0161737,0,0.125,91,0
-0.0899291,-0.449645,-0.0787949,-0.0599178,1,0.0090218,0.0162718,0,0.125,92,0
-0.0918046,-0.459023,-0.0748914,-0.0605165,1,0.00911986,0.0163699,0,0.125,93,0
-0.0938388,-0.469194,-0.0706809,-0.0610965,1,0.00921792,0.0164679,0,0.125,94,0
-0.0958729,-0.479364,-0.0664703,-0.0616766,1,0.00931598,0.016566,0,0.125,95,0
-0.097907,-0.489535,-0.0622598,-0.0622567,1,0.00941405,0.016664,0,0.125,96,0
-0.0999411,-0.499706,-0.0580492,-0.0628368,1,0.00951211,0.0167621,0,0.125,97,0
-0.102067,-0.510335,-0.0541164,-0.0633221,1,0.00961017,0.0168602,0,0.125,98,0
-0.104329,-0.521646,-0.0506187,-0.0636698,1,0.00970824,0.0169582,0,0.125,99,0
-0.106591,-0.532957,-0.047121,-0.0640174,1,0.0098063,0.0170563,0,0.125,100,0
-0.108854,-0.544268,-0.0436232,-0.064365,1,0.00990436,0.0171544,0,0.125,101,0
-0.111116,-0.555579,-0.0401255,-0.0647126,1,0.0100024,0.0172524,0,0.125,102,0
-0.11345,-0.567252,-0.0373163,-0.0649693,1,0.0101005,0.0173505,0,0.125,103,0
-0.115916,-0.579581,-0.0357593,-0.0650698,1,0.0101986,0.0174486,0,0.125,104,0
-0.118382,-0.59191,-0.0342023,-0.0651703,1,0.0102966,0.0175466,0,0.125,105,0
-0.120848,-0.604239,-0.0326453,-0.0652708,1,0.0103947,0.0176447,0,0.125,106,0
-0.123314,-0.616569,-0.0310882,-0.0653713,1,0.0104927,0.0177427,0,0.125,107,0
-0.12584,-0.629199,-0.030197,-0.0654377,1,0.0105908,0.0178408,0,0.125,108,0
-0.128496,-0.642482,-0.0307457,-0.0654364,1,0.0106889,0.0179389,0,0.125,109,0
-0.131153,-0.655766,-0.0312945,-0.0654351,1,0.0107869,0.0180369,0,0.125,110,0
-0.13381,-0.66905,-0.0318432,-0.0654338,1,0.010885,0.018135,0,0.125,111,0
-0.136467,-0.682333,-0.032392,-0.0654325,1,0.0109831,0.0182331,0,0.125,112,0
-0.139175,-0.695874,-0.0332499,-0.0653644,1,0.0110811,0.0183311,0,0.125,113,0
-0.142015,-0.710075,-0.0349046,-0.0651275,1,0.0111792,0.0184292,0,0.125,114,0
-0.144855,-0.724277,-0.0365593,-0.0648907,1,0.0112772,0.0185272,0,0.125,115,0
-0.147696,-0.738478,-0.0382141,-0.0646539,1,0.0113753,0.0186253,0,0.125,116,0
-0.150536,-0.75268,-0.0398688,-0.064417,1,0.0114734,0.0187234,0,0.125,117,0
-0.153437,-0.767186,-0.0416168,-0.0640821,1,0.0115714,0.0188214,0,0.125,118,0
-0.156522,-0.782612,-0.0436511,-0.0634533,1,0.0116695,0.0189195,0,0.125,119,0
-0.159608,-0.798038,-0.0456853,-0.0628246,1,0.0117676,0.0190176,0,0.125,120,0
-0.162693,-0.813464,-0.0477196,-0.0621959,1,0.0118656,0.0191156,0,0.125,121,0
-0.165778,-0.82889,-0.0497538,-0.0615671,1,0.0119637,0.0192137,0,0.125,122,0
-0.168929,-0.844646,-0.0517591,-0.0608878,1,0.0120617,0.0193117,0,0.125,123,0
-0.172316,-0.861578,-0.0536639,-0.0600329,1,0.0121598,0.0194098,0,0.125,124,0
-0.175702,-0.87851,-0.0555687,-0.0591779,1,0.0122579,0.0195079,0,0.125,125,0
-0.179088,-0.895441,-0.0574735,-0.0583229,1,0.0123559,0.0196059,0,0.125,126,0
-0.182475,-0.912373,-0.0593784,-0.057468,1,0.012454,0.019704,0,0.125,127,0
-0.185921,-0.929603,-0.0611841,-0.0565883,1,0.0125521,0.0198021,0,0.125,128,0
-0.189616,-0.948081,-0.0625769,-0.055614,1,0.0126501,0.0199001,0,0.125,129,0
-0.193312,-0.966559,-0.0639698,-0.0546397,1,0.0127482,0.0199982,0,0.125,130,0
-0.197007,-0.985038,-0.0653626,-0.0536653,1,0.0128463,0.0200963,0,0.125,131,0
-0.200703,-1.00352,-0.0667554,-0.052691,1,0.0129443,0.0201943,0,0.125,132,0
-0.204433,-1.02217,-0.0680933,-0.051606,1,0.0130424,0.0202924,0,0.125,133,0
-0.208335,-1.04168,-0.0691553,-0.0499836,1,0.0131404,0.0203904,0,0.125,134,0
-0.212237,-1.06118,-0.0702173,-0.0483611,1,0.0132385,0.0204885,0,0.125,135,0
-0.216139,-1.08069,-0.0712793,-0.0467387,1,0.0133366,0.0205866,0,0.125,136,0
-0.220041,-1.1002,-0.0723413,-0.0451162,1,0.0134346,0.0206846,0,0.125,137,0
-0.223944,-1.11972,-0.0734213,-0.0433878,1,0.0135327,0.0207827,0,0.125,138,0
-0.227854,-1.13927,-0.0745961,-0.0410489,1,0.0136308,0.0208808,0,0.125,139,0
-0.231765,-1.15883,-0.075771,-0.0387099,1,0.0137288,0.0209788,0,0.125,140,0
-0.235676,-1.17838,-0.0769459,-0.036371,1,0.0138269,0.0210769,0,0.125,141,0
-0.239587,-1.19793,-0.0781208,-0.034032,1,0.0139249,0.0211749,0,0.125,142,0
-0.243475,-1.21737,-0.0793599,-0.0316839,1,0.014023,0.021273,0,0.125,143,0
-0.247203,-1.23601,-0.0810349,-0.0292777,1,0.0141211,0.0213711,0,0.125,144,0
-0.250931,-1.25466,-0.08271,-0.0268716,1,0.0142191,0.0214691,0,0.125,145,0
-0.25466,-1.2733,-0.084385,-0.0244655,1,0.0143172,0.0215672,0,0.125,146,0
-0.258388,-1.29194,-0.0860601,-0.0220593,1,0.0144153,0.0216653,0,0.125,147,0
-0.262093,-1.31046,-0.0877728,-0.0196769,1,0.0145133,0.0217633,0,0.125,148,0
-0.265601,-1.328,-0.0897929,-0.0174985,1,0.0146114,0.0218614,0,0.125,149,0
-0.269109,-1.34554,-0.0918129,-0.0153201,1,0.0147095,0.0219595,0,0.125,150,0
-0.272617,-1.36308,-0.093833,-0.0131417,1,0.0148075,0.0220575,0,0.125,151,0
-0.276125,-1.38062,-0.0958531,-0.0109633,1,0.0149056,0.0221556,0,0.125,152,0
-0.279604,-1.39802,-0.0978327,-0.00883822,1,0.0150036,0.0222536,0,0.125,153,0
-0.282783,-1.41391,-0.0993705,-0.00727149,1,0.0151017,0.0223517,0,0.125,154,0
-0.285961,-1.42981,-0.100908,-0.00570479,1,0.0151998,0.0224498,0,0.125,155,0
-0.28914,-1.4457,-0.102446,-0.00413809,1,0.0152978,0.0225478,0,0.125,156,0
-0.292318,-1.46159,-0.103984,-0.00257139,1,0.0153959,0.0226459,0,0.125,157,0
-0.295464,-1.47732,-0.105454,-0.00108019,1,0.015494,0.022744,0,0.125,158,0
-0.298164,-1.49082,-0.105991,-0.000612687,1,0.015592,0.022842,0,0.125,159,0
-0.300864,-1.50432,-0.106527,-0.000145178,1,0.0156901,0.0229401,0,0.125,160,0
-0.303564,-1.51782,-0.107063,0.000322322,1,0.0157881,0.0230381,0,0.125,161,0
-0.306264,-1.53132,-0.1076,0.000789822,1,0.0158862,0.0231362,0,0.125,162,0
-0.308934,-1.54467,-0.108072,0.00120737,1,0.0159843,0.0232343,0,0.125,163,0
-0.311047,-1.55524,-0.107343,0.00070178,1,0.0160823,0.0233323,0,0.125,164,0
-0.31316,-1.5658,-0.106614,0.000196177,1,0.0161804,0.0234304,0,0.125,165,0
-0.315273,-1.57637,-0.105885,-0.000309415,1,0.0162785,0.0235285,0,0.125,166,0
-0.317386,-1.58693,-0.105155,-0.000815118,1,0.0163765,0.0236265,0,0.125,167,0
-0.319478,-1.59739,-0.104374,-0.00132894,1,0.0164746,0.0237246,0,0.125,168,0
-0.321007,-1.60504,-0.102184,-0.00205671,1,0.0165726,0.0238226,0,0.125,169,0
-0.322537,-1.61269,-0.0999944,-0.00278448,1,0.0166707,0.0239207,0,0.125,170,0
-0.324067,-1.62033,-0.0978047,-0.00351227,1,0.0167688,0.0240188,0,0.125,171,0
-0.325596,-1.62798,-0.0956151,-0.00424004,1,0.0168668,0.0241168,0,0.125,172,0
-0.327115,-1.63557,-0.0934031,-0.00496018,1,0.0169649,0.0242149,0,0.125,173,0
-0.328066,-1.64033,-0.0901101,-0.00528213,1,0.017063,0.024313,0,0.125,174,0
-0.329017,-1.64508,-0.086817,-0.00560407,1,0.017161,0.024411,0,0.125,175,0
-0.329968,-1.64984,-0.0835239,-0.00592603,1,0.0172591,0.0245091,0,0.125,176,0
-0.330918,-1.65459,-0.0802308,-0.00624815,1,0.0173572,0.0246072,0,0.125,177,0
-0.331867,-1.65933,-0.0769388,-0.00656919,1,0.0174552,0.0247052,0,0.125,178,0
-0.332211,-1.66105,-0.0737009,-0.00657186,1,0.0175533,0.0248033,0,0.125,179,0
-0.332554,-1.66277,-0.0704631,-0.00657452,1,0.0176513,0.0249013,0,0.125,180,0
-0.332898,-1.66449,-0.0672252,-0.00657719,1,0.0177494,0.0249994,0,0.125,181,0
-0.333241,-1.66621,-0.0639874,-0.00657986,1,0.0178475,0.0250975,0,0.125,182,0
-0.333585,-1.66792,-0.0607495,-0.00658252,1,0.0179455,0.0251955,0,0.125,183,0
-0.333308,-1.66654,-0.0581537,-0.00678399,1,0.0180436,0.0252936,0,0.125,184,0
-0.333023,-1.66511,-0.0555657,-0.0069881,1,0.0181417,0.0253917,0,0.125,185,0
-0.332738,-1.66369,-0.0529778,-0.00719221,1,0.0182397,0.0254897,0,0.125,186,0
-0.332453,-1.66226,-0.0503898,-0.00739632,1,0.0183378,0.0255878,0,0.125,187,0
-0.332168,-1.66084,-0.0478018,-0.00760042,1,0.0184358,0.0256858,0,0.125,188,0
-0.331215,-1.65607,-0.0455233,-0.00797271,1,0.0185339,0.0257839,0,0.125,189,0
-0.330243,-1.65121,-0.0432532,-0.00834984,1,0.018632,0.025882,0,0.125,190,0
-0.32927,-1.64635,-0.0409831,-0.00872696,1,0.01873,0.02598,0,0.125,191,0
-0.328298,-1.64149,-0.038713,-0.00910408,1,0.0188281,0.0260781,0,0.125,192,0
-0.327326,-1.63663,-0.036443,-0.00948121,1,0.0189262,0.0261762,0,0.125,193,0
-0.325702,-1.62851,-0.0346529,-0.00952069,1,0.0190242,0.0262742,0,0.125,194,0
-0.324048,-1.62024,-0.0328847,-0.00954448,1,0.0191223,0.0263723,0,0.125,195,0
-0.322394,-1.61197,-0.0311165,-0.00956827,1,0.0192203,0.0264703,0,0.125,196,0
-0.32074,-1.6037,-0.0293483,-0.00959205,1,0.0193184,0.0265684,0,0.125,197,0
-0.319086,-1.59543,-0.0275802,-0.00961584,1,0.0194165,0.0266665,0,0.125,198,0
-0.316793,-1.58397,-0.0266735,-0.00948182,1,0.0195145,0.0267645,0,0.125,199,0
-0.314459,-1.57229,-0.0258219,-0.0093376,1,0.0196126,0.0268626,0,0.125,200,0
-0.312124,-1.56062,-0.0249704,-0.00919339,1,0.0197107,0.0269607,0,0.125,201,0
-0.30979,-1.54895,-0.0241188,-0.00904917,1,0.0198087,0.0270587,0,0.125,202,0
-0.307455,-1.53728,-0.0232673,-0.00890496,1,0.0199068,0.0271568,0,0.125,203,0
-0.304495,-1.52247,-0.0231279,-0.00897953,1,0.0200049,0.0272549,0,0.125,204,0
-0.301483,-1.50741,-0.0230475,-0.00907222,1,0.0201029,0.0273529,0,0.125,205,0
-0.29847,-1.49235,-0.022967,-0.00916492,1,0.020201,0.027451,0,0.125,206,0
-0.295458,-1.47729,-0.0228866,-0.00925761,1,0.020299,0.027549,0,0.125,207,0
-0.292446,-1.46223,-0.0228062,-0.00935031,1,0.0203971,0.0276471,0,0.125,208,0
-0.288819,-1.44409,-0.0228428,-0.00965954,1,0.0204952,0.0277452,0,0.125,209,0
-0.285128,-1.42564,-0.0228914,-0.00999116,1,0.0205932,0.0278432,0,0.125,210,0
-0.281437,-1.40719,-0.0229401,-0.0103228,1,0.0206913,0.0279413,0,0.125,211,0
-0.277746,-1.38873,-0.0229887,-0.0106544,1,0.0207894,0.0280394,0,0.125,212,0
-0.274056,-1.37028,-0.0230373,-0.010986,1,0.0208874,0.0281374,0,0.125,213,0
-0.269795,-1.34897,-0.0228601,-0.0115068,1,0.0209855,0.0282355,0,0.125,214,0
-0.265464,-1.32732,-0.0226548,-0.012051,1,0.0210835,0.0283335,0,0.125,215,0
-0.261133,-1.30566,-0.0224495,-0.0125952,1,0.0211816,0.0284316,0,0.125,216,0
-0.256802,-1.28401,-0.0222443,-0.0131394,1,0.0212797,0.0285297,0,0.125,217,0
-0.252471,-1.26235,-0.022039,-0.0136836,1,0.0213777,0.0286277,0,0.125,218,0
-0.24767,-1.23835,-0.0215543,-0.0145383,1,0.0214758,0.0287258,0,0.125,219,0
-0.2428,-1.214,-0.0210289,-0.0154381,1,0.0215739,0.0288239,0,0.125,220,0
-0.237931,-1.18966,-0.0205035,-0.016338,1,0.0216719,0.0289219,0,0.125,221,0
-0.233062,-1.16531,-0.0199781,-0.0172379,1,0.02177,0.02902,0,0.125,222,0
-0.228193,-1.14096,-0.0194526,-0.0181378,1,0.0218681,0.029118,0,0.125,223,0
-0.222945,-1.11473,-0.018748,-0.0193604,1,0.0219661,0.0292161,0,0.125,224,0
-0.217634,-1.08817,-0.0180131,-0.0206375,1,0.0220642,0.0293142,0,0.125,225,0
-0.212323,-1.06161,-0.0172782,-0.0219146,1,0.0221622,0.0294122,0,0.125,226,0
-0.207012,-1.03506,-0.0165433,-0.0231917,1,0.0222603,0.0295103,0,0.125,227,0
-0.2017,-1.0085,-0.0158084,-0.0244688,1,0.0223584,0.0296084,0,0.125,228,0
-0.196103,-0.980516,-0.0150841,-0.0258267,1,0.0224564,0.0297064,0,0.125,229,0
-0.190451,-0.952255,-0.0143618,-0.0272001,1,0.0225545,0.0298045,0,0.125,230,0
-0.184799,-0.923995,-0.0136396,-0.0285734,1,0.0226526,0.0299026,0,0.125,231,0
-0.179147,-0.895734,-0.0129173,-0.0299468,1,0.0227506,0.0300006,0,0.125,232,0
-0.173495,-0.867473,-0.012195,-0.0313202,1,0.0228487,0.0300987,0,0.125,233,0
-0.167643,-0.838216,-0.0116781,-0.0324664,1,0.0229467,0.0301967,0,0.125,234,0
-0.161748,-0.80874,-0.0112061,-0.0335628,1,0.0230448,0.0302948,0,0.125,235,0
-0.155853,-0.779264,-0.0107341,-0.0346592,1,0.0231429,0.0303929,0,0.125,236,0
-0.149958,-0.749789,-0.0102622,-0.0357556,1,0.0232409,0.0304909,0,0.125,237,0
-0.144063,-0.720313,-0.00979021,-0.036852,1,0.023339,0.030589,0,0.125,238,0
-0.138053,-0.690267,-0.00960625,-0.0375448,1,0.0234371,0.0306871,0,0.125,239,0
-0.132016,-0.66008,-0.00949334,-0.038138,1,0.0235351,0.0307851,0,0.125,240,0
